txid,vin,network,scriptHex,controlBlockHex,expected,blockHeight,source
d7a79fc7139b0d20444f544c0bcf7fa91f1f9e6bac31dc87b4456957edc965c7,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065b7000dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pd9acdyqt0v2vrps35yuf3sk7cydcxvut8q3qejeynjhqus3t0rfq8xrd0l,787999,public-sample-v0.1.0
1eef840c6a099c87eea25b672aeb07d94b6fb2350143d0ca438f57f35149bac6,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac061e4cfcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p73rs67rplfl4vmc4u3v3yewtcyyh0mjhfr9937jfmqpshzvtpe2sa4q7zp,787999,public-sample-v0.1.0
8868b61e040123035cf89788047ac3bd2fbb01c78ca19687626bb307b34cbfc5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac063c7d13dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pn0c7wgg39k4wxp46wfc6ta0asac2mwg4369xsfj7ecfv0lky78fsv6m0v2,787999,public-sample-v0.1.0
494310f4fa7d02cce2452def729f194e4e312d8cb88d1d2b25af721171b13ec4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0668210cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pstarcmvpxpw0wdcvtk9pvfuycguuzl2rdfn8huamsvg9wtnlhkuq7s40pt,787999,public-sample-v0.1.0
c8781d607134d287fa78bb8d9bb45b8dbe3f94cae923317a7dc2a22768cbc6c2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06bdc3fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pu0cphdh7r6thqyjl3qqm0a6grdxah6lsd6qddhayw0pr4ahlhltqde6q5j,787999,public-sample-v0.1.0
30656d69667fa7981e618cb153bb7e29faeae6e65c3ea68ae6d7b1843b563ac2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
1ffd6d7050b81a1d8906f4b48bb360b616f105336f5d866e79e2e68b110e8ac1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06bdc3fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pu0cphdh7r6thqyjl3qqm0a6grdxah6lsd6qddhayw0pr4ahlhltqde6q5j,787999,public-sample-v0.1.0
2c2e40ce9507044164917c7ec7982ba0ca5a436f5946cdad4bc4e6094ba64dc1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
841409801120668e56e0ac6fbb9a69af603dac176e8fb3b91c4f3b524dd335c1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0668210cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pstarcmvpxpw0wdcvtk9pvfuycguuzl2rdfn8huamsvg9wtnlhkuq7s40pt,787999,public-sample-v0.1.0
0bf71f157fa2bc61875b433f883b93ce81de5e5747bc6410dbe66fbd1c5604c1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
16b6c6c8fca4157595e1e2ef61a2c808f8e83e9389642497a695bfcb424fd2c0,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065b7000dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pd9acdyqt0v2vrps35yuf3sk7cydcxvut8q3qejeynjhqus3t0rfq8xrd0l,787999,public-sample-v0.1.0
bf5527bb2cebb13d0cde678632209c4eb3d3f842e54890608b8da1b55dd66cc0,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
7de72603d6888c68078fec8bf649a3e45c8a23afa046e96eaacbe453e53363c0,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065e17f5dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1phdyta06ux73syka2adv75wmm9dsjvxus5m0ndval56dz39qfpq7qc6lhrm,787999,public-sample-v0.1.0
203feeab069c14295ac3630223e46e53e9dc2fda671fe1d2f88a18f166f85fbf,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064c740edd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ph95l3vtwsfyu5z56puc0dtfpljfmnvaskcpx3jqmsnxzlpmr0hhqskc0am,787999,public-sample-v0.1.0
f0e17e37724abcfd45333fb55053e8587092c8994a2166a6bc4606eb3fb647be,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
1de8e04f5e0a94a91a7494738ed019a64d50831243cd46613ed385800ab4e9bd,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06bdc3fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pu0cphdh7r6thqyjl3qqm0a6grdxah6lsd6qddhayw0pr4ahlhltqde6q5j,787999,public-sample-v0.1.0
702f33c0698f9a41f31dbce5bf70fe14bbbc74834dc641e942fe27712f28afbc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06581b04dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pk868cals792v4hsd7r4ajh0w0cel3lssm4nrwt88nzufn6e4qptsepnhs3,787999,public-sample-v0.1.0
a2c2cc6c769fda1335a45b3afb604cccc9c6aba55c17ecc45e1587736e489abc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065ca0ffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwzp4q7mna2q505ec3kj69q3jkcfej2he3fw6m530u5rtw2rr9h5q07qulg,787999,public-sample-v0.1.0
7dae62e06003cbfce3d0a112ed98b59c7a30f3e267b3a08470981a5cfecf89bc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
cd4c564a22055d0818351a3b71bb4ec9e80e592c4fabebcc1ba2b329fea733bc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06b94404dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pjn3hs55989qfzf5k48fxxy3s8zfx5vyumr840kr4yphawkv5sknsrsdgq0,787999,public-sample-v0.1.0
5c2e11f68db70c729a8f25e11fd5a308ce4f7fe15dc5d1e4a8a4b5c732310abc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac063c7d13dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pn0c7wgg39k4wxp46wfc6ta0asac2mwg4369xsfj7ecfv0lky78fsv6m0v2,787999,public-sample-v0.1.0
0f5e2559b9576f3bf21f816ee5310b2ee971384575c54477960acad68020efbb,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0654b6ffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p97wde084z3k9vsrh4jfsgdl34u8g4k0mvrteg5p5n5f2qrcyhcss2gsc75,787999,public-sample-v0.1.0
34b505d1054bc492262393de9dd2825b191702fc3b85fcbca5405c29976ae5bb,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac066b4211dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pkfqw65dmnq48ju9sqslyct0a6g9y32nr2aqt2pedadt3rqxec5wqsajv8k,787999,public-sample-v0.1.0
03f33dad3a6ba1152e78fe436d6afbe2961bd48bb1e81df142df8cc8aceca1bb,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064c740edd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ph95l3vtwsfyu5z56puc0dtfpljfmnvaskcpx3jqmsnxzlpmr0hhqskc0am,787999,public-sample-v0.1.0
e81631fc23317721079c6f69b4f4f4f53466c69b95ee5cc62b3ba46a878032bb,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065e17f5dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1phdyta06ux73syka2adv75wmm9dsjvxus5m0ndval56dz39qfpq7qc6lhrm,787999,public-sample-v0.1.0
0988d2f6d44e1f585a0a0ad3bf32f2943857cbda38676e63ff16aff35498a3ba,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06a4180bdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1peszrew8anr5kq93asx66az26y3a293e0vk0qjket6mtjlzf63l6splcahs,787999,public-sample-v0.1.0
5084736da002cbe2cb718a71a44ebfd264e17c151e6c5f105b6a55648184f5c5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06a4180bdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1peszrew8anr5kq93asx66az26y3a293e0vk0qjket6mtjlzf63l6splcahs,787999,public-sample-v0.1.0
c55580bc312681fa1753bac892e0eec20a9d53c8aad34aa322db5c85b476a2ba,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0607abf6dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a2258545241222c22616d74223a2235303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pj7t0c2v6klfdmury547qnscgjyqpvmwmhtdqpalantdcaljdxzdsad2fgm,787999,public-sample-v0.1.0
bfbacc58dbc4fa458dafcabf7bb6ba99fe24684c8b8acabe3bae7e5b37dd88ba,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06d098fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pv73u28nzrl2m489x62am3c0yz7rcxe3h4f3zpxlwa8fxv5yhgs2q6ma5ku,787999,public-sample-v0.1.0
d574831385ad271741c9c992c3d9fde6800dead0174bec2702188ee6fc3212ba,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac063b6bffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1per77k5hea4v5gv69jjazllajzlqlhlkx67l96f45qm44ymsw4rsqfhss6h,787999,public-sample-v0.1.0
ab610df2bc82dec79dc02fc77680238ecd19c041c3c618af20b32720db885cb9,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
2ba7b078f39acefe656f0df2dda0a5948ecdbdbadde96e383ff4c7bfdcc92fb9,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065b7000dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pd9acdyqt0v2vrps35yuf3sk7cydcxvut8q3qejeynjhqus3t0rfq8xrd0l,787999,public-sample-v0.1.0
b982f4a1b462fa8b1cb25e52bf0a3e9fc3e820939804934368319120213e8bb8,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06b94404dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pjn3hs55989qfzf5k48fxxy3s8zfx5vyumr840kr4yphawkv5sknsrsdgq0,787999,public-sample-v0.1.0
ffb3357f899b64e7c81dde98c3f79e327a4c35013bd73305bb1118de8fb3e3b7,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06bdc3fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pu0cphdh7r6thqyjl3qqm0a6grdxah6lsd6qddhayw0pr4ahlhltqde6q5j,787999,public-sample-v0.1.0
6d0d0e6265d57d24c9c01d46ebc992789bc9d7d46482124f88d1dace25657bb6,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
178107ca538511fa2376125851d533d2fe3903ecd1c72c6e6e42d9c2e38403b6,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
0263ab741f101b7b1f86978b79e88a4e2f894b74b86bbf8b280c3cd69ab49db5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
fcb2e587893446f10c849c82428fabf5b82c5a257fac7fdeca8393d2476d80b5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064c740edd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ph95l3vtwsfyu5z56puc0dtfpljfmnvaskcpx3jqmsnxzlpmr0hhqskc0am,787999,public-sample-v0.1.0
47ae228a743dc722d858eff45d902cb802ef9b771c7e17f876da98c1a21062b5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065e17f5dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1phdyta06ux73syka2adv75wmm9dsjvxus5m0ndval56dz39qfpq7qc6lhrm,787999,public-sample-v0.1.0
90de74ed59aa078100aa521a2f14d8dc2a00ae275e31f1aff0abba13727360b5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c92e53de8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a2276646278222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p6xkzw82kv53gjmc68sudwzz6nxh98fwt6c9va6s9cctf7gfu95aq8vh5vp,787999,public-sample-v0.1.0
a4bb04bc6a1f1fb85ec7869013e2121fe36ce4162a2960825cc0bfc60bfb36b5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac066b20f6dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p8ndnx8vkq2t8x9azvu3qmp8n6krayuf9j9ln9d53agggungqrx4s3ndel6,787999,public-sample-v0.1.0
38701529436ddb9ac06894d748e742cbd9712a15175d9c749cefbd4aac83adb4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
4d8333db0605de592eeab932101927d421d0129219f99e7579d2cb7bafd2ffb3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065ca0ffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwzp4q7mna2q505ec3kj69q3jkcfej2he3fw6m530u5rtw2rr9h5q07qulg,787999,public-sample-v0.1.0
04e9fede752745a549d487c0df5637cab4a8ef5e2ececd3c3e2992a39cabddb3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
fbc2b6de45b4bfe058f225c081a61f4a0cf48962d1416657e2aa2c37bf3f98b3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065ca0ffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwzp4q7mna2q505ec3kj69q3jkcfej2he3fw6m530u5rtw2rr9h5q07qulg,787999,public-sample-v0.1.0
547b1765c699b1c6946524148544456d9b1aaceacd301fc19afe4e919a615eb3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06e3ed03dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1plx2zdxgnwaqkrgy875hrm8uzmmhr5z9za0edqd2pwhsgf6v58rcshud4tj,787999,public-sample-v0.1.0
d4db1672197fe8d499844b404c673ef2f749554e6494aadbe27bf4d8578925b2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06d098fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pv73u28nzrl2m489x62am3c0yz7rcxe3h4f3zpxlwa8fxv5yhgs2q6ma5ku,787999,public-sample-v0.1.0
